693 2008 1 11 6 13 41.862 18.505534172220624 -0.2760638928247454 9.408 263
695 2008 1 11 6 21 55.07 18.507702542241308 -0.2756029915487206 9.408 263
696 2008 1 11 6 22 35.522 18.596366609555368 -0.3408793869711224 9.371 263
697 2008 1 11 6 32 22.084 18.498104313153302 -0.27309599462368883 9.39 263
698 2008 1 11 6 33 13.325 18.394883769187757 -0.6724507688826438 8.799 263
701 2008 1 11 6 42 4.097 20.389313896822905 -0.331507292301195 9.273 263
703 2008 1 11 6 42 58.445 20.33017796277882 -0.31452046037529957 9.036 263
704 2008 1 11 7 4 5.339 19.716234224872043 -0.35293816952762214 9.058 263
713 2008 1 11 13 18 47.537 33.01060823635181 -0.21450536745209892 8.496 34
719 2008 1 11 14 57 38.963 26.824470325395577 0.7032477057312496 5.311 34
741 2008 1 11 21 14 46.493 32.29265438774118 -0.12611150355281442 8.526 34
744 2008 1 11 21 59 36.132 24.814231678871238 0.5806182452605606 5.301 34
747 2008 1 11 22 45 32.685 19.89707746381238 0.3209673463981817 6.68 154
765 2008 1 12 11 37 13.906 30.92992892620757 0.4527404859749762 6.532 34
789 2008 1 13 0 30 57.128 24.951540973112635 -0.08136461497690561 7.512 261
846 2008 1 13 16 40 2.048 24.65405128514595 0.593179277378642 5.336 34
847 2008 1 13 16 50 7.569 26.394327864180255 0.6584265290022184 5.111 34
857 2008 1 13 21 55 7.91 23.894316479898215 0.6329046441837312 5.505 34
859 2008 1 13 22 43 12.276 24.854322573493594 0.6425689990780938 5.194 34
876 2008 1 14 9 0 49.977 27.064163099344505 0.45521997762083455 5.389 34
879 2008 1 14 10 11 17.053 33.862267277213114 0.2302558328766917 7.998 34
888 2008 1 14 15 24 7.902 19.479307478711686 0.2605873666591183 6.547 154
896 2008 1 14 19 53 46.187 33.9345891038629 -0.22727669211637558 9.193 34
902 2008 1 14 22 22 31.18 19.09305893038189 -0.3319313993823152 9.248 263
904 2008 1 14 22 59 50.017 34.543438704977525 -0.09558813258023502 8.828 34
910 2008 1 15 1 37 38.91 34.40971727624262 -0.18085104341958402 8.735 34
916 2008 1 15 4 9 20.88 31.54307538311234 0.6228564692629384 6.606 34
917 2008 1 15 4 14 30.053 34.13644683597318 -0.21733744199348148 8.355 34
918 2008 1 15 4 15 58.214 34.00194385774767 0.1542234552507562 8.616 34
921 2008 1 15 5 13 6.991 31.44705330897473 0.5308285222451943 6.698 34
925 2008 1 15 6 47 58.232 34.06491447506655 -0.13136772684385178 8.67 34
926 2008 1 15 7 24 2.275 34.12762183614409 -0.13850110152316208 8.748 34
932 2008 1 15 9 10 26.853 25.24419075333513 0.6742824495364816 5.402 34
933 2008 1 15 9 54 19.755 19.339248292172307 0.26378380289908554 6.553 154
936 2008 1 15 10 57 50.31 33.79495240757802 -0.18874993569054332 8.555 34
939 2008 1 15 11 20 49.989 19.30735256962519 0.18993349618595934 6.708 154
945 2008 1 15 14 11 34.975 33.603465527849686 0.8027543856115642 7.2 34
950 2008 1 15 14 38 12.012 33.25473264438482 0.7161242233412732 7.162 34
973 2008 1 16 0 15 42.959 20.620436202977796 0.3724108141424862 6.243 154
999 2008 1 16 17 41 13.286 18.77329610368322 -0.40558304074784823 9.394 263
1026 2008 1 17 8 30 39.661 26.821496960107666 0.44001700541551614 5.069 34
1035 2008 1 17 13 12 44.93 32.71170016383712 -0.49289371488512757 8.942 34
1057 2008 1 17 20 54 7.507 24.722809298032317 0.6748649057815621 5.79 34
1058 2008 1 17 22 48 42.529 20.562273121428266 -0.03100819132184629 5.893 280
1061 2008 1 17 23 8 47.242 33.95202364778039 -0.05873618860189733 8.771 34
1070 2008 1 18 5 41 27.75 33.16849218608511 0.5727462518512807 7.089 34
1072 2008 1 18 7 22 35.218 32.33422810787409 -0.12977943616515653 8.508 34
1090 2008 1 18 17 15 45.153 34.09124587105693 -0.20193580444089587 8.736 34
1099 2008 1 18 22 44 15.722 33.714858202091534 -0.14779815001801389 8.664 34
1100 2008 1 18 22 47 11.28 33.501791846382666 -0.06235585142551692 8.629 34
1102 2008 1 19 0 48 45.837 33.76566337781267 -0.05628702446095435 8.694 34
1104 2008 1 19 2 12 43.419 31.559378042510957 0.5888076076317095 6.646 34
1105 2008 1 19 2 14 41.981 33.900612595053325 -0.1367346067979307 8.851 34
1107 2008 1 19 4 39 49.241 33.719147141629165 -0.19463172450643818 8.571 34
1108 2008 1 19 5 0 22.017 33.8942191204926 -0.18129163499933654 8.65 34
1109 2008 1 19 6 18 2.851 19.02579957551267 -0.30871371773438305 9.284 263
1112 2008 1 19 8 18 33.794 34.13818459749647 -0.0282607842091247 9.069 34
1116 2008 1 19 10 3 11.747 21.78890926196735 -0.3534523494962931 9.141 263
1117 2008 1 19 10 5 21.186 21.783225282663114 -0.38535387020573264 9.123 263
1118 2008 1 19 10 7 18.253 21.794736743771804 -0.3328882351339679 9.158 263
1119 2008 1 19 10 17 33.57 21.567695635679073 -0.3629586584356099 9.019 263
1120 2008 1 19 10 19 4.699 21.562131208127155 -0.352773505278555 9.063 263
1121 2008 1 19 10 21 27.033 21.58122404805261 -0.3839557139815133 9.115 263
1137 2008 1 20 1 58 13.975 31.480870482777494 0.28110184679313743 7.64 34
1141 2008 1 20 4 28 21.672 25.627641507869573 0.7148629520074943 5.175 34
1150 2008 1 20 13 4 4.094 33.557946296897505 -0.1186273069727184 8.928 34
1163 2008 1 20 20 20 30.537 31.602666179384215 -0.09998081178731688 8.409 34
1176 2008 1 21 4 54 53.629 30.68088524591178 0.4088989445817566 6.114 34
1185 2008 1 21 10 24 34.492 31.00258525537749 0.48409913773015223 6.199 34
1186 2008 1 21 10 31 30.154 24.747227361008374 0.7039277336552718 5.451 34
1203 2008 1 21 23 18 42.494 24.773654458996774 0.5742668726709672 5.448 34
1209 2008 1 22 2 34 57.553 19.530439543684476 0.29191805832217455 6.553 154
1222 2008 1 22 7 11 17.954 26.73139005252637 0.3788029286001393 5.182 34
1226 2008 1 22 9 18 33.814 24.60146816066937 0.8139077276396529 5.482 34
1231 2008 1 22 10 54 39.929 30.97803962340144 0.48229217521682877 6.707 34
1273 2008 1 23 5 6 23.561 32.52025357233612 -0.15730916465267075 8.681 34
1309 2008 1 23 21 26 0.2 32.993659815699125 -0.12943817725941287 8.768 34
1310 2008 1 23 22 13 19.828 32.733184341798804 -0.14615305865738115 8.616 34
1311 2008 1 23 22 15 1.647 32.697844660224625 -0.1025091505100244 8.592 34
1332 2008 1 24 7 4 17.73 33.727740853210996 -0.11777687700246364 8.731 34
1333 2008 1 24 7 14 51.918 32.31173129416488 -0.1732121712693715 8.441 34
1337 2008 1 24 8 24 30.634 33.42825065245253 -0.1268695223527443 8.887 34
1340 2008 1 24 9 13 47.259 24.75149245079173 0.5559147019129993 5.361 34
1341 2008 1 24 11 31 59.542 31.021805664302974 0.4256610636667135 6.354 34
1348 2008 1 24 15 38 25.352 31.4626703228696 0.5853036103755187 6.701 34
1435 2008 1 25 17 20 15.517 31.545570642383147 0.5631369366445371 6.483 34
1510 2008 1 26 19 2 44.171 34.08125701871484 -0.2029222096751857 8.682 34
1514 2008 1 26 19 19 54.469 25.409784054862854 0.7322162098352027 5.188 34
1543 2008 1 26 23 41 14.633 34.1618374484598 -0.14486983910810114 8.84 34
1547 2008 1 27 0 34 0.07 25.275089975623764 0.7581520614516384 5.547 34
1574 2008 1 27 12 0 43.1 33.53935571572589 -0.12712602048400523 8.833 34
1636 2008 1 28 0 18 16.8 34.200198396817726 -0.03213120736712938 9.014 34
1647 2008 1 28 2 35 43.596 34.13166365492939 -0.20016548451769278 8.81 34
1648 2008 1 28 2 43 59.575 34.119944856322896 -0.15036401182853787 8.84 34
1649 2008 1 28 2 45 48.108 34.22727917231272 -0.12754939867253867 8.893 34
1652 2008 1 28 3 12 22.557 34.16591113424553 -0.17469730407608708 8.87 34
1654 2008 1 28 3 22 31.433 34.11550449803099 -0.17745402923357645 8.814 34
1655 2008 1 28 3 28 15.048 34.242824333963824 0.08719793009889276 9.072 34
1656 2008 1 28 3 29 21.547 33.76896383433953 -0.16244383297432385 8.76 34
1657 2008 1 28 3 30 21.079 33.77361153012927 -0.23762092333029994 8.715 34
1658 2008 1 28 3 39 15.913 34.13023664716871 -0.15613396027455195 9.061 34
1659 2008 1 28 4 0 41.311 33.743421702105 -0.154231490285615 8.785 34
1661 2008 1 28 4 6 34.099 33.701903799721954 -0.17215071986000652 8.757 34
1663 2008 1 28 4 10 31.934 34.06616611332656 -0.1958987627663289 8.709 34
1676 2008 1 28 8 2 7.192 18.711201828904024 0.7555233870824609 7.172 82
1700 2008 1 28 15 35 57.657 27.39721523491056 0.4237012157070561 5.196 34
1702 2008 1 28 16 7 58.281 34.079311717704925 0.01947531523615087 6.408 77
1711 2008 1 28 18 56 34.024 33.77585956765411 -0.15756772698725818 8.836 34
1722 2008 1 28 22 21 49.03 33.93331361585013 -0.26392511344732306 8.768 34
1724 2008 1 28 22 25 47.753 34.12778127214605 -0.13392004885667586 8.948 34
1725 2008 1 28 22 30 51.132 34.15832183917623 -0.17631045854151672 8.785 34
1726 2008 1 28 22 35 46.969 33.90883963413054 -0.11679724166665117 8.574 34
1727 2008 1 28 22 37 21.326 33.71949788063356 -0.15363270114701688 8.773 34
1728 2008 1 28 22 43 17.799 33.8311610204107 -0.21515728367954345 8.846 34
1732 2008 1 29 0 20 36.679 33.85909469267028 -0.15465383637232222 8.915 34
1734 2008 1 29 0 31 58.549 33.431184335479585 -0.13534027577158358 8.806 34
1754 2008 1 29 7 29 7.873 21.57322779224982 0.21343342024968504 6.081 280
1758 2008 1 29 8 31 50.271 26.74773249517948 0.4618519832360306 5.298 34
1817 2008 1 30 7 14 11.671 31.644909510525494 -0.05348761570735938 5.987 34
1867 2008 1 31 6 31 48.774 31.14214218316455 0.5205836237048507 6.698 34
1874 2008 1 31 10 8 43.895 26.61993435124226 0.18345686590442778 7.512 164
1876 2008 1 31 11 12 6.1 31.87141669485276 -0.32478026315269837 9.943 21
1895 2008 1 31 15 48 24.467 30.902003069206845 0.6321015743755529 6.596 34
1896 2008 1 31 15 51 53.168 30.77583906854081 0.5166148999750906 6.699 34
1897 2008 1 31 15 52 27.923 30.89658214415668 0.6309493211858204 6.606 34
1932 2008 2 1 5 30 57.772 27.060966362063375 0.43294146351996776 5.333 34
1942 2008 2 1 8 5 10.843 23.898517734685523 0.5758213138555908 5.49 34
1948 2008 2 1 8 47 34.677 33.542998894009436 -0.12294126641097769 8.848 34
1951 2008 2 1 9 27 4.299 19.04663027795506 -0.30542280612053263 9.178 263
2044 2008 2 2 7 49 50.318 20.5797315150985 0.23871176944615424 6.495 154
2052 2008 2 2 9 29 16.576 34.256352948326196 -0.24300620038178344 8.145 34
2087 2008 2 2 18 19 23.528 31.532345976467123 -0.6594506612292799 8.272 155
2089 2008 2 2 18 47 35.311 26.81065511000888 0.4377124990363761 5.34 34
2111 2008 2 3 0 53 41.404 20.71804522585089 -0.3480293977530966 9.133 263
2112 2008 2 3 0 58 59.894 20.96641929513989 -0.3543489850520407 9.237 263
2113 2008 2 3 0 59 19.448 20.960336675333874 -0.3204013686938243 9.235 263
2114 2008 2 3 1 1 26.807 20.907123925093817 -0.3419432057925338 9.143 263
2115 2008 2 3 1 2 36.662 21.01922548862566 -0.35221900912592385 9.136 263
2116 2008 2 3 1 4 30.918 20.853935125600124 -0.41690912310527306 8.866 263
2117 2008 2 3 1 6 34.687 20.896672698247563 -0.34075431001268 9.143 263
2118 2008 2 3 1 8 48.706 21.062042829770913 -0.35107543843386235 9.173 263
2121 2008 2 3 2 31 23.275 30.430470274610016 0.5421053027120708 6.251 34
2136 2008 2 3 7 36 31.767 21.781144597394317 -0.37556501564181044 9.053 263
2156 2008 2 3 14 6 54.595 26.788524968804285 0.45119724630485614 5.3 34
2160 2008 2 3 14 33 44.734 32.579676511382175 -0.19697080927246713 8.58 34
2173 2008 2 3 18 31 28.246 23.06934789426185 -0.37457876201188256 8.992 263
2174 2008 2 3 18 33 31.389 23.440163118429144 -0.349188724050312 9.055 263
2175 2008 2 3 19 4 2.793 22.964915293303466 -0.2830975091460459 9.075 263
2176 2008 2 3 19 7 51.352 22.07220843882698 -0.35348516688844267 9.064 263
2177 2008 2 3 19 18 13.652 22.763878691949447 -0.3235555761506319 9.258 263
2230 2008 2 4 14 37 12.571 19.912511191952547 0.26968192460850027 6.53 154
2251 2008 2 4 21 39 4.141 24.7375097821569 0.35514098177894127 5.255 34
2253 2008 2 4 23 31 30.779 31.62753068336423 -0.08901174394111777 8.498 34
2260 2008 2 5 3 33 56.614 32.67159303273207 -0.1069523153136096 8.738 34
2265 2008 2 5 4 7 34.673 33.98521891008183 -0.15626507823897828 8.911 34
2266 2008 2 5 4 10 1.392 31.79427992115241 -0.03651623617793742 7.625 34
2269 2008 2 5 9 58 3.651 32.95597639460204 -0.10675468206774585 8.731 34
2278 2008 2 5 15 20 18.623 25.409195121302833 -0.7843879984640374 7.071 277
2282 2008 2 5 17 17 25.497 32.33690665289961 -0.08373845886355102 8.716 34
2397 2008 2 7 12 58 49.613 30.937924778031164 0.47376550161299846 6.645 34
2400 2008 2 7 16 44 27.923 24.18696686608875 0.46093048389312585 8.142 263
2435 2008 2 8 7 50 26.765 32.05355917056647 0.6415566688255483 7.027 34
2440 2008 2 8 8 25 24.898 19.509967597494168 0.26028363084086825 6.49 154
2478 2008 2 8 14 8 59.471 19.084034307320184 0.2436401220243667 6.445 154
2502 2008 2 8 23 19 7.509 25.771638793948537 0.7784374553872313 5.081 34
2540 2008 2 9 4 21 3.164 33.92667261655945 0.29510119971461624 8.124 34
2582 2008 2 9 13 2 31.063 32.49538125309723 -0.40814276820666695 8.997 34
2583 2008 2 9 14 15 21.746 32.49222450106096 -0.6225304409748587 7.776 34
2590 2008 2 9 16 16 53.69 24.529226506495085 0.5780148603625435 5.505 34
2591 2008 2 9 16 31 44.653 31.561905168783742 0.5609249930401798 6.598 34
2593 2008 2 9 18 13 34.857 31.438523331395295 0.517647510794637 6.492 34
2710 2008 2 11 9 44 13.532 33.10151232394146 -0.1303860273048114 8.746 34
2714 2008 2 11 10 48 16.532 32.89150722025966 -0.08067034749153823 9.029 34
2716 2008 2 11 12 18 40.935 32.569631841290224 -0.1763700523200198 8.597 34
2721 2008 2 11 14 49 59.796 33.39579685340321 -0.13945174466437393 9.033 34
2725 2008 2 11 15 15 57.979 24.699196432312334 0.59936480201279 5.417 34
2768 2008 2 12 2 43 11.506 24.675950239096945 0.5807821806168088 5.74 34
2769 2008 2 12 2 53 16.494 25.003996023616363 0.4981804874592397 5.869 34
2806 2008 2 12 21 15 42.825 31.590939464525196 -0.13544033733841143 8.404 34
2808 2008 2 12 22 14 36.07 34.27562907400638 -0.16842789916482914 9.364 34
2852 2008 2 13 19 41 21.798 33.803562254648895 -0.4051837041080688 7.762 34
2854 2008 2 13 19 59 12.561 33.591428564200925 -0.23883100930379708 8.947 34
2875 2008 2 14 2 46 56.268 33.7784185609273 -0.15361342355214624 8.727 34
2877 2008 2 14 3 35 2.836 34.14845253858647 -0.135210189909313 8.981 34
2906 2008 2 14 14 9 1.808 34.11481093627472 -0.17419107771227083 8.864 34
2911 2008 2 14 14 30 8.648 34.20680732711761 -0.31378736362116744 8.711 34
2920 2008 2 14 15 24 54.185 34.17582021808981 -0.09869965644126744 8.899 34
2923 2008 2 14 15 30 20.921 34.14636393706514 -0.210682333585539 8.947 34
2924 2008 2 14 15 48 16.007 34.030276372497866 -0.16032930944445045 8.778 34
2926 2008 2 14 16 12 42.534 33.555427288867605 -0.31469076907538884 8.579 34
2927 2008 2 14 16 13 45.207 33.91115952389914 -0.19701628596471554 8.783 34
2932 2008 2 14 18 0 51.465 21.436349813467494 -0.3954242382927253 9.158 263
2933 2008 2 14 18 27 3.481 21.58819954986346 -0.45409085039530694 9.142 263
2934 2008 2 14 18 27 45.494 21.601010449732797 -0.41840087420610317 9.063 263
2935 2008 2 14 18 28 55.852 21.55293161954092 -0.4161156454211792 9.073 263
2936 2008 2 14 18 29 24.867 21.63803217607404 -0.4059844998499198 9.054 263
2937 2008 2 14 18 30 4.472 21.593189967411412 -0.4189263781644641 9.106 263
2938 2008 2 14 18 32 14.222 21.60831273980167 -0.39411290704644575 9.105 263
2939 2008 2 14 18 33 51.806 21.620924319419352 -0.3254983623236267 9.856 263
2941 2008 2 14 18 53 30.994 21.41793460179808 -0.38342344012434904 9.165 263
2942 2008 2 14 18 55 27.448 21.061261482269135 -0.20345870528504761 8.551 263
2966 2008 2 15 2 56 25.077 19.45915440452533 0.23811504451078447 6.477 154
2967 2008 2 15 2 57 8.201 21.53814324867717 0.20256559767659432 5.969 280
2978 2008 2 15 5 11 7.277 30.993983526547954 0.4765868294531517 6.589 34
2989 2008 2 15 6 34 19.752 32.44115596810329 -0.2809802216493944 8.688 34
2994 2008 2 15 7 42 6.068 33.66047358208926 -0.17982019359477786 8.766 34
3000 2008 2 15 8 30 48.488 33.81619768402241 -0.23538970213107113 8.86 34
3009 2008 2 15 13 47 46.82 23.855214068288173 0.63027712439147 5.514 34
3031 2008 2 15 20 11 42.812 24.662071087719 0.560780212803289 5.391 34
3036 2008 2 15 22 4 4.78 33.90146559281157 -0.13541650565275098 8.963 34
3039 2008 2 15 23 14 43.17 24.73350774662607 0.5339032810405921 5.362 34
3074 2008 2 16 7 40 57.365 26.75443692549011 0.4303101185297358 5.247 34
3106 2008 2 17 0 5 23.342 30.128955610308722 -0.09719980013079788 7.387 34
3129 2008 2 17 8 30 37.0 26.71595622339104 0.5846918878569465 5.138 34
3142 2008 2 17 14 57 57.135 24.6770503576075 0.596931090268094 5.628 34
3145 2008 2 17 15 34 37.286 34.57118919247605 -0.2954487326605717 9.084 34
3150 2008 2 17 16 18 6.044 29.94765801411193 -0.8382725542694365 6.217 164
3155 2008 2 17 17 28 33.228 32.70859090932056 -0.19571539821084993 8.96 34
3164 2008 2 17 20 32 30.97 27.03363054956202 0.4282678480786988 5.25 34
3167 2008 2 17 22 31 55.879 34.50215198984658 -0.11459501266179473 9.112 34
3232 2008 2 19 10 58 1.515 33.81618966677471 -0.16604716290409982 8.825 34
3311 2008 2 20 16 13 57.251 32.2925189024871 -0.18411663643290677 8.636 34
3336 2008 2 21 2 1 6.621 31.40718558435675 0.5371326571475654 6.633 34
3358 2008 2 21 9 31 37.204 24.33551675192433 -0.41920054450031063 9.094 263
3359 2008 2 21 9 34 45.011 24.344389552255645 -0.45028150793057975 9.05 263
3360 2008 2 21 9 42 49.087 24.26530778052784 -0.4034305684468098 9.046 263
3374 2008 2 21 14 16 31.25 24.927394082631984 -0.3036242520253367 8.859 263
3377 2008 2 21 16 8 52.107 26.515621605018648 -0.14678581976547012 8.754 263
3406 2008 2 22 1 16 10.842 26.628544400301955 -0.34218397744777374 8.864 263
3474 2008 2 22 7 50 19.406 22.459374223888755 -0.46899215098560365 8.747 263
3475 2008 2 22 7 51 25.376 22.627271380689674 -0.3525923565309954 9.5 263
3478 2008 2 22 7 55 57.384 23.024099128843382 -0.40693250149934634 8.908 263
3479 2008 2 22 7 57 13.074 23.02473687284978 -0.388608290833921 8.961 263
3481 2008 2 22 8 1 4.934 23.02262432058053 -0.41065635429644676 8.88 263
3483 2008 2 22 8 3 48.725 22.545279876684276 -0.3506947438417596 9.196 263
3484 2008 2 22 8 8 14.04 23.03863997497716 -0.4220304032336806 8.906 263
3489 2008 2 22 8 19 26.671 23.29791962836732 -0.3623716480999706 8.942 263
3491 2008 2 22 8 20 59.865 22.992291091048155 -0.4705330523725255 9.047 263
3492 2008 2 22 8 27 53.436 23.007015222938172 -0.37987044418652527 8.936 263
3494 2008 2 22 8 33 8.739 23.015601018265947 -0.3882765949231253 8.929 263
3496 2008 2 22 8 36 36.382 23.39280180073989 -0.40359052700063014 8.915 263
3498 2008 2 22 8 43 18.454 21.737689512242675 -0.3950327969992964 9.044 263
3499 2008 2 22 8 47 19.239 21.603091135001613 -0.4281897287701222 9.042 263
3500 2008 2 22 8 48 17.604 21.575611819998482 -0.42152593786450954 9.105 263
3505 2008 2 22 8 51 45.056 21.583145297319433 -0.39832562121192083 9.041 263
3508 2008 2 22 9 3 2.776 21.51436333368515 -0.42658716940113894 9.045 263
3510 2008 2 22 9 11 18.274 21.52083657674368 -0.4570413836002656 9.015 263
3514 2008 2 22 9 18 27.499 20.356987666775126 -0.3713453799728832 9.273 263
3522 2008 2 22 9 28 57.87 24.262892289756405 -0.4187222782287101 9.052 263
3531 2008 2 22 9 43 27.752 24.158810528796067 -0.4408455394710007 9.446 263
3569 2008 2 22 12 26 45.57 19.596902122521453 -0.3726190365275439 8.975 263
3649 2008 2 22 23 2 45.2 20.368993268393247 -0.1346145904215872 5.912 280
3882 2008 2 23 19 3 24.476 24.165442601890067 0.4609025238006783 5.188 34
3900 2008 2 23 20 37 40.681 30.900464627935214 0.4101003480575818 6.617 34
3921 2008 2 24 0 32 31.439 25.461769218587552 0.6102614651757943 5.21 34
